time,open,high,low,close,tick_volume,spread,real_volume
1368158400,1.30397,1.3046,1.30358,1.304,1353,1,0
1368162000,1.30403,1.30439,1.30389,1.30415,809,1,0
1368165600,1.3041800000000001,1.30467,1.30385,1.30395,815,1,0
1368169200,1.3039399999999999,1.30506,1.30389,1.30429,1041,1,0
1368172800,1.30427,1.3048899999999999,1.3020399999999999,1.30334,2940,4,0
1368176400,1.30335,1.30375,1.30047,1.30351,3622,1,0
1368180000,1.30352,1.30397,1.29905,1.30004,3378,1,0
1368183600,1.30005,1.3019,1.29982,1.30057,2900,1,0
1368187200,1.3006,1.30158,1.29935,1.29988,2644,1,0
1368190800,1.29987,1.3009,1.29776,1.2983799999999999,3858,1,0
1368194400,1.29839,1.30158,1.29783,1.30156,3714,1,0
1368198000,1.30155,1.30155,1.29875,1.2999,4017,1,0
1368201600,1.2999100000000001,1.29993,1.29571,1.29714,4497,1,0
1368205200,1.29715,1.29752,1.2934999999999999,1.29541,3656,1,0
1368208800,1.29542,1.29751,1.29529,1.29741,2121,4,0
1368212400,1.29749,1.29839,1.29696,1.29768,1389,4,0
1368216000,1.29766,1.29934,1.2976,1.29827,1371,4,0
1368219600,1.29825,1.29851,1.29753,1.2984499999999999,1222,4,0
1368223200,1.2985,1.29935,1.29813,1.29853,1067,4,0
1368403200,1.29756,1.29763,1.29633,1.29675,956,1,0
1368406800,1.29677,1.29718,1.29596,1.29671,1408,1,0
1368410400,1.2967,1.29758,1.29634,1.29649,1002,1,0
1368414000,1.29648,1.29736,1.2962099999999999,1.29692,1330,1,0
1368417600,1.2969300000000001,1.29771,1.2968600000000001,1.29731,1114,4,0
1368421200,1.29727,1.29742,1.29637,1.29667,871,4,0
1368424800,1.29667,1.29745,1.29638,1.29741,824,1,0
1368428400,1.29743,1.29875,1.29724,1.29841,1618,1,0
1368432000,1.29839,1.29892,1.2973,1.29852,2145,1,0
1368435600,1.29853,1.29914,1.29524,1.29627,2978,1,0
1368439200,1.29623,1.2974,1.29551,1.29702,2354,4,0
1368442800,1.29705,1.2980800000000001,1.2963,1.29759,2375,1,0
1368446400,1.29758,1.29865,1.29742,1.2983500000000001,1741,1,0
1368450000,1.29836,1.29951,1.29773,1.2987600000000001,2335,1,0
1368453600,1.2987600000000001,1.29907,1.2941500000000001,1.29805,3845,1,0
1368457200,1.29806,1.29946,1.29687,1.2987,3426,1,0
1368460800,1.2987,1.29982,1.29763,1.29844,2850,3,0
1368464400,1.29843,1.29938,1.2965,1.29804,2809,1,0
1368468000,1.29802,1.29843,1.29649,1.29757,1447,1,0
1368471600,1.2976,1.29837,1.29685,1.29735,1161,4,0
1368475200,1.29735,1.2976,1.2968,1.29706,870,4,0
1368478800,1.29705,1.29787,1.29673,1.2969,875,4,0
1368482400,1.29691,1.2977,1.29675,1.29749,1100,4,0
1368486000,1.2974700000000001,1.29827,1.2969,1.2982,894,4,0
1368489600,1.29817,1.2982,1.29769,1.29796,642,4,0
1368493200,1.29796,1.2989,1.29766,1.2987,814,4,0
1368496800,1.29868,1.30258,1.2981500000000001,1.30196,2249,1,0
1368500400,1.30198,1.30255,1.30135,1.30152,1508,4,0
1368504000,1.30151,1.30192,1.30133,1.30155,864,4,0
1368507600,1.30153,1.30157,1.3005,1.30075,1062,4,0
1368511200,1.30075,1.30157,1.30072,1.30125,1033,1,0
1368514800,1.30125,1.3018100000000001,1.29974,1.30067,1662,1,0
1368518400,1.30067,1.3007900000000001,1.29985,1.3005,1766,1,0
1368522000,1.30051,1.30157,1.29868,1.30005,2955,1,0
1368525600,1.30002,1.301,1.29902,1.29966,2446,1,0
1368529200,1.29949,1.30293,1.29841,1.2987199999999999,3442,1,0
1368532800,1.29864,1.29864,1.2949,1.29608,3091,1,0
1368536400,1.29609,1.29688,1.29468,1.2962500000000001,2832,1,0
1368540000,1.29626,1.29772,1.29504,1.29732,3183,1,0
1368543600,1.29724,1.29848,1.29613,1.29731,3167,1,0
1368547200,1.29728,1.2981,1.29619,1.2978100000000001,2945,1,0
1368550800,1.2978100000000001,1.29944,1.29651,1.29685,2847,1,0
1368554400,1.2968600000000001,1.29805,1.29492,1.29538,2474,1,0
1368558000,1.29536,1.29568,1.29315,1.29423,2458,1,0
1368561600,1.29427,1.2945,1.2934999999999999,1.29361,1739,1,0
1368565200,1.2936,1.29462,1.2935699999999999,1.29358,1208,1,0
1368568800,1.2936,1.29401,1.29129,1.292,1346,1,0
1368572400,1.29196,1.29343,1.2919,1.2931300000000001,1018,1,0
1368576000,1.2931300000000001,1.29386,1.29306,1.2934,867,1,0
1368579600,1.29343,1.29402,1.29303,1.29362,721,1,0
1368583200,1.29365,1.29409,1.29324,1.29407,991,1,0
1368586800,1.29407,1.29412,1.29208,1.29208,1240,1,0
1368590400,1.29216,1.29283,1.2921,1.29278,915,1,0
1368594000,1.2928,1.29372,1.29257,1.29351,867,1,0
1368597600,1.29351,1.29376,1.2931,1.29356,884,1,0
1368601200,1.29355,1.29424,1.29254,1.29283,1445,1,0
1368604800,1.29284,1.29284,1.28963,1.28989,3164,1,0
1368608400,1.2898800000000001,1.29108,1.2888,1.29062,3446,1,0
1368612000,1.29059,1.2916400000000001,1.28948,1.29007,2764,1,0
1368615600,1.2900800000000001,1.29065,1.28795,1.2882,2965,1,0
1368619200,1.28822,1.28871,1.28521,1.28558,3117,1,0
1368622800,1.28561,1.2867600000000001,1.28492,1.28576,2447,1,0
1368626400,1.28577,1.28895,1.2843,1.28736,3764,1,0
1368630000,1.28734,1.28863,1.28574,1.28693,4032,1,0
1368633600,1.28685,1.28755,1.28508,1.28606,3372,1,0
1368637200,1.28606,1.28724,1.28477,1.28578,2843,1,0
1368640800,1.2859099999999999,1.2861799999999999,1.2847,1.2861500000000001,1842,1,0
1368644400,1.2861,1.28769,1.28552,1.28722,1501,1,0
1368648000,1.28721,1.28787,1.28688,1.2875,1338,1,0
1368651600,1.28754,1.28833,1.28707,1.28787,1147,1,0
1368655200,1.28784,1.2888,1.28742,1.28851,1014,1,0
1368658800,1.28842,1.28865,1.28762,1.28802,873,1,0
1368662400,1.28808,1.28813,1.2873299999999999,1.2873299999999999,815,1,0
1368666000,1.2873,1.28871,1.2873,1.2882500000000001,823,1,0
1368669600,1.2882500000000001,1.2888899999999999,1.2872,1.28795,1689,1,0
1368673200,1.28796,1.28823,1.28711,1.2872,1103,1,0
1368676800,1.28719,1.2877100000000001,1.28704,1.28723,985,1,0
1368680400,1.28723,1.2873999999999999,1.28665,1.28694,976,1,0
1368684000,1.28693,1.28755,1.28664,1.28728,919,1,0
1368687600,1.28729,1.2880099999999999,1.28635,1.2865199999999999,1304,1,0
1368691200,1.2865199999999999,1.28721,1.28567,1.28687,2337,1,0
1368694800,1.28684,1.28705,1.28558,1.28596,2813,1,0
1368698400,1.28599,1.28635,1.28463,1.28597,2420,1,0
1368702000,1.28597,1.28822,1.28593,1.28721,2575,1,0
1368705600,1.2872,1.28778,1.28613,1.2865,2157,1,0
1368709200,1.28653,1.2885,1.28623,1.28802,2520,1,0
1368712800,1.28803,1.29193,1.2877399999999999,1.2896,3633,1,0
1368716400,1.2896,1.29083,1.28853,1.2901500000000001,3242,1,0
1368720000,1.2901500000000001,1.29268,1.2901,1.29154,3496,1,0
1368723600,1.29155,1.29297,1.28839,1.28972,3068,1,0
1368727200,1.28973,1.28993,1.28843,1.28974,1455,1,0
1368730800,1.28972,1.29108,1.28952,1.29063,1224,1,0
1368734400,1.29063,1.29081,1.2901099999999999,1.29074,1037,1,0
1368738000,1.2907600000000001,1.29125,1.28685,1.28765,2537,1,0
1368741600,1.28766,1.289,1.28766,1.28814,1569,1,0
1368745200,1.28787,1.28885,1.28776,1.28829,905,1,0
1368748800,1.2883499999999999,1.28895,1.28806,1.2889,630,1,0
1368752400,1.28891,1.28897,1.28821,1.2883,632,1,0
1368756000,1.28827,1.28874,1.28783,1.28814,1313,1,0
1368759600,1.28813,1.28841,1.28668,1.28696,1500,1,0
1368763200,1.28695,1.28695,1.28562,1.28612,1053,1,0
1368766800,1.2861,1.28629,1.2858,1.28585,776,1,0
1368770400,1.28582,1.28656,1.2854999999999999,1.2864200000000001,1083,1,0
1368774000,1.28643,1.28685,1.286,1.28603,1044,1,0
1368777600,1.28603,1.28678,1.28504,1.2864,2200,1,0
1368781200,1.28639,1.28827,1.28539,1.2873999999999999,2437,1,0
1368784800,1.28742,1.28811,1.2858399999999999,1.28631,1939,1,0
1368788400,1.2863,1.2885900000000001,1.28627,1.28824,2650,1,0
1368792000,1.28824,1.2888899999999999,1.28585,1.28587,2417,1,0
1368795600,1.2858800000000001,1.28804,1.28559,1.28708,2446,1,0
1368799200,1.28708,1.28753,1.28169,1.28262,3454,1,0
1368802800,1.28258,1.28295,1.27962,1.2823,3992,1,0
1368806400,1.2824499999999999,1.28388,1.28064,1.2822,3686,1,0
1368810000,1.28221,1.28332,1.28034,1.28178,2396,1,0
1368813600,1.28176,1.28307,1.28139,1.2828,1447,1,0
1368817200,1.28271,1.28385,1.28233,1.28342,1282,1,0
1368820800,1.28343,1.28372,1.28262,1.2828300000000001,1215,1,0
1368824400,1.2828300000000001,1.2834400000000001,1.28263,1.2828,1198,1,0
1368828000,1.28275,1.28389,1.28255,1.28363,1262,1,0
1369008000,1.28446,1.28474,1.2828,1.28282,1636,1,0
1369011600,1.28284,1.28467,1.28277,1.28307,1322,4,0
1369015200,1.2830599999999999,1.28345,1.28192,1.28192,1498,4,0
1369018800,1.28193,1.28326,1.28193,1.28325,887,4,0
1369022400,1.28325,1.28365,1.283,1.28354,901,2,0
1369026000,1.28355,1.28455,1.2833,1.28423,989,1,0
1369029600,1.28424,1.28514,1.2837,1.2841,1342,4,0
1369033200,1.28409,1.28525,1.284,1.28412,1159,1,0
1369036800,1.28411,1.28495,1.28365,1.28461,1765,1,0
1369040400,1.2846199999999999,1.28663,1.2843499999999999,1.28643,1967,1,0
1369044000,1.2864200000000001,1.28782,1.2861799999999999,1.28714,2036,1,0
1369047600,1.2871299999999999,1.28723,1.2858100000000001,1.2863,1717,4,0
1369051200,1.2864,1.28665,1.28478,1.28627,1738,4,0
1369054800,1.28625,1.28675,1.2855400000000001,1.28622,1640,1,0
1369058400,1.28624,1.28686,1.28445,1.28509,2401,2,0
1369062000,1.28508,1.28544,1.2842,1.2848,2538,4,0
1369065600,1.28481,1.2864499999999999,1.28452,1.2854999999999999,2163,4,0
1369069200,1.28551,1.2870300000000001,1.28545,1.28643,1642,4,0
1369072800,1.2864,1.28787,1.28625,1.2873999999999999,1488,1,0
1369076400,1.2873,1.28824,1.28634,1.2876,1561,4,0
1369080000,1.28761,1.28972,1.28758,1.2897,1778,1,0
1369083600,1.2897,1.29006,1.2886,1.2888600000000001,1403,4,0
1369087200,1.28887,1.2889300000000001,1.28807,1.28817,926,4,0
1369090800,1.28818,1.28864,1.28815,1.28839,1277,4,0
1369094400,1.2884,1.29035,1.28838,1.28973,1358,4,0
1369098000,1.28973,1.28973,1.2883200000000001,1.28903,880,4,0
1369101600,1.28904,1.28911,1.28665,1.28677,1612,4,0
1369105200,1.2867600000000001,1.28838,1.28619,1.28813,2070,1,0
1369108800,1.28815,1.28919,1.28785,1.28888,1135,4,0
1369112400,1.2889,1.2894999999999999,1.28875,1.2888,1199,1,0
1369116000,1.28875,1.28901,1.28803,1.28874,1080,4,0
1369119600,1.28875,1.28945,1.28842,1.28897,1277,4,0
1369123200,1.28897,1.29012,1.28811,1.28822,1881,1,0
1369126800,1.28824,1.28953,1.28743,1.28778,2152,1,0
1369130400,1.28778,1.28858,1.28537,1.2871000000000001,2734,1,0
1369134000,1.28708,1.28873,1.2864200000000001,1.28683,2430,3,0
1369137600,1.28684,1.28717,1.28537,1.28662,2247,4,0
1369141200,1.28654,1.28659,1.28413,1.28612,2398,1,0
1369144800,1.2861099999999999,1.28751,1.28589,1.28683,2495,4,0
1369148400,1.28684,1.28726,1.28576,1.286,2396,2,0
1369152000,1.28596,1.28742,1.28441,1.28725,3471,4,0
1369155600,1.28723,1.29177,1.28659,1.29089,3617,2,0
1369159200,1.29095,1.2919800000000001,1.29012,1.29123,1922,1,0
1369162800,1.29129,1.29333,1.28994,1.28994,2116,4,0
1369166400,1.28991,1.29047,1.28968,1.2901,1271,1,0
1369170000,1.29006,1.29128,1.29,1.29056,1191,4,0
1369173600,1.29058,1.29102,1.2903,1.29057,970,4,0
1369177200,1.29057,1.2908,1.29044,1.29061,472,4,0
1369180800,1.29055,1.29238,1.29054,1.29165,1467,4,0
1369184400,1.29163,1.29231,1.29122,1.2919800000000001,873,4,0
1369188000,1.29197,1.29385,1.2919100000000001,1.2926199999999999,1862,4,0
1369191600,1.29263,1.2927,1.29183,1.29248,987,4,0
1369195200,1.29248,1.29261,1.29209,1.29241,789,4,0
1369198800,1.29244,1.29295,1.29179,1.29202,1234,4,0
1369202400,1.2920099999999999,1.2922500000000001,1.29142,1.29142,899,4,0
1369206000,1.29143,1.29185,1.29071,1.29093,1040,2,0
1369209600,1.29095,1.29165,1.29033,1.29161,1706,1,0
1369213200,1.2916400000000001,1.29444,1.29162,1.29344,3193,4,0
1369216800,1.29346,1.2938399999999999,1.2925499999999999,1.29346,3007,1,0
1369220400,1.29345,1.29403,1.29241,1.29362,2228,1,0
1369224000,1.29359,1.29546,1.29275,1.29302,2881,4,0
1369227600,1.29303,1.2938399999999999,1.2924,1.29312,2163,1,0
1369231200,1.2931300000000001,1.29335,1.2915,1.29324,2708,1,0
1369234800,1.29325,1.29576,1.29309,1.2946,3326,1,0
1369238400,1.29459,1.2998,1.2875,1.28782,6176,1,0
1369242000,1.28782,1.28979,1.28628,1.2865,4150,4,0
1369245600,1.28651,1.28691,1.28433,1.28659,4324,1,0
1369249200,1.28665,1.28746,1.28436,1.28573,3195,1,0
1369252800,1.28569,1.28714,1.28335,1.28429,4853,1,0
1369256400,1.2842799999999999,1.28562,1.28383,1.28541,2502,1,0
1369260000,1.28542,1.28607,1.28515,1.28582,1558,1,0
1369263600,1.28578,1.28589,1.28513,1.28529,1541,1,0
1369267200,1.2852700000000001,1.2856,1.28456,1.28482,1194,1,0
1369270800,1.28482,1.2848899999999999,1.2836400000000001,1.28421,1450,1,0
1369274400,1.28422,1.28441,1.28274,1.28278,2605,1,0
1369278000,1.28278,1.28419,1.28241,1.28348,2082,1,0
1369281600,1.28353,1.28481,1.28353,1.28449,1909,1,0
1369285200,1.28449,1.2855699999999999,1.28396,1.2848,2103,1,0
1369288800,1.28478,1.28548,1.28444,1.2851,2535,1,0
1369292400,1.2851,1.28536,1.28366,1.28387,2949,1,0
1369296000,1.28386,1.28472,1.28214,1.28353,5120,1,0
1369299600,1.28351,1.28782,1.28351,1.28644,5485,1,0
1369303200,1.28644,1.29041,1.28622,1.28936,6077,1,0
1369306800,1.28936,1.28978,1.28776,1.28805,4853,1,0
1369310400,1.28804,1.29033,1.28758,1.2886600000000001,4167,1,0
1369314000,1.2886600000000001,1.2891,1.28768,1.28903,3643,1,0
1369317600,1.28903,1.29159,1.28823,1.28976,5493,1,0
1369321200,1.28977,1.29208,1.2897,1.29033,3778,4,0
1369324800,1.29029,1.29165,1.28965,1.2901500000000001,3840,1,0
1369328400,1.29019,1.2956400000000001,1.29002,1.2937,3632,1,0
1369332000,1.29369,1.29508,1.29325,1.29329,2530,3,0
1369335600,1.29326,1.294,1.2931,1.29345,1268,4,0
1369339200,1.2934,1.2947,1.29306,1.29322,1756,4,0
1369342800,1.29317,1.29409,1.29295,1.29385,1405,1,0
1369346400,1.29383,1.2939,1.29307,1.29333,1050,1,0
1369350000,1.29324,1.29366,1.29285,1.29321,937,1,0
1369353600,1.29322,1.29351,1.293,1.29318,799,4,0
1369357200,1.29322,1.29325,1.29218,1.29223,1008,4,0
1369360800,1.2922500000000001,1.29253,1.29043,1.29157,1941,4,0
1369364400,1.29159,1.29193,1.29104,1.29138,1081,4,0
1369368000,1.29139,1.2923200000000001,1.29121,1.2917100000000001,812,4,0
1369371600,1.2917399999999999,1.29222,1.29074,1.29205,1206,4,0
1369375200,1.29204,1.29358,1.29155,1.29266,3285,1,0
1369378800,1.29266,1.29365,1.29186,1.29314,2619,1,0
1369382400,1.29315,1.2943500000000001,1.2926199999999999,1.2937,2484,1,0
1369386000,1.29371,1.29431,1.29226,1.29263,3488,1,0
1369389600,1.29271,1.2987,1.2925499999999999,1.29785,4744,1,0
1369393200,1.29786,1.29904,1.29552,1.29604,3925,1,0
1369396800,1.29602,1.2993299999999999,1.29566,1.29577,4081,1,0
1369400400,1.29576,1.29751,1.29568,1.29589,3442,1,0
1369404000,1.29587,1.2959100000000001,1.29131,1.29314,5133,1,0
1369407600,1.2931300000000001,1.29536,1.29241,1.29531,4677,1,0
1369411200,1.2953000000000001,1.29581,1.2928899999999999,1.29304,4780,1,0
1369414800,1.29294,1.29295,1.2910599999999999,1.29186,3628,1,0
1369418400,1.29186,1.29264,1.29118,1.2919,1911,1,0
1369422000,1.29193,1.29267,1.29161,1.2919800000000001,1342,1,0
1369425600,1.29206,1.2936,1.29192,1.29335,1231,1,0
1369429200,1.29332,1.2937,1.29301,1.29353,1082,1,0
1369432800,1.29353,1.29368,1.29268,1.29278,1442,1,0
1369612800,1.29363,1.2944200000000001,1.29353,1.2938,1009,1,0
1369616400,1.2938,1.294,1.29334,1.29358,924,1,0
1369620000,1.2935699999999999,1.29358,1.29152,1.29222,2125,1,0
1369623600,1.29221,1.29267,1.29179,1.29203,1430,1,0
1369627200,1.29202,1.29292,1.2920099999999999,1.29269,1002,1,0
1369630800,1.2927,1.2928,1.29192,1.29214,741,1,0
1369634400,1.29206,1.29263,1.2920099999999999,1.29231,731,1,0
1369638000,1.2923,1.29321,1.29222,1.2932000000000001,921,1,0
1369641600,1.2932000000000001,1.29388,1.29269,1.2932000000000001,1373,1,0
1369645200,1.29324,1.29468,1.29317,1.294,2114,1,0
1369648800,1.294,1.29484,1.29389,1.2941799999999999,1853,1,0
1369652400,1.29419,1.29483,1.29405,1.29446,1454,1,0
1369656000,1.29448,1.29485,1.2941500000000001,1.29455,1277,1,0
1369659600,1.29454,1.29473,1.29392,1.29412,1096,1,0
1369663200,1.29412,1.29436,1.2931599999999999,1.2939,1618,1,0
1369666800,1.2939,1.29446,1.29331,1.2940800000000001,1299,1,0
1369670400,1.2940800000000001,1.29425,1.29358,1.29376,1163,1,0
1369674000,1.29378,1.294,1.29285,1.2934999999999999,1049,1,0
1369677600,1.29352,1.2936,1.29222,1.29292,1006,1,0
1369681200,1.29292,1.2933,1.29236,1.29278,1057,1,0
1369684800,1.29271,1.29337,1.29271,1.29329,917,1,0
1369688400,1.29332,1.29372,1.2929599999999999,1.29342,649,1,0
1369692000,1.2934,1.29372,1.29279,1.29284,883,1,0
1369695600,1.2928,1.29382,1.29251,1.29335,1088,1,0
1369699200,1.29332,1.29336,1.29294,1.29307,594,1,0
1369702800,1.29306,1.29351,1.29298,1.29338,605,1,0
1369706400,1.29337,1.29337,1.28875,1.28974,2936,1,0
1369710000,1.28973,1.29087,1.28839,1.29031,1920,1,0
1369713600,1.29032,1.29064,1.28973,1.29002,1081,1,0
1369717200,1.29002,1.29234,1.28995,1.29172,1445,1,0
1369720800,1.29172,1.29209,1.2913999999999999,1.29159,1224,1,0
1369724400,1.29161,1.29291,1.2916,1.29247,1738,1,0
1369728000,1.29249,1.29282,1.29009,1.29023,2629,1,0
1369731600,1.29025,1.29162,1.2892700000000001,1.29032,3620,1,0
1369735200,1.29031,1.29138,1.29019,1.29088,2630,1,0
