time,close,ema12,ema26,macd_value,macd_histogram,macd_signal,rsi,close_pctchange,ema12_pctchange,ema26_pctchange,macd_value_pctchange,macd_histogram_pctchange,rsi_pctchange,label
2021-04-16 11:33:00,0.4772727272727266,0.480602466104159,0.480259530088631,0.472481277146164,0.40974960077636957,0.5084903294310475,0.4748662379442516,0.5378934852945362,0.41048742785885334,0.406025913762117,0.94719548843924,0.9858149757394641,0.27726500877900295,0
2021-04-16 11:34:00,0.46943573667712,0.478756251811042,0.47944609297577045,0.4565509699950701,0.3916116058924104,0.4980575863920752,0.39725256463466224,0.5153285846452491,0.3656023286359909,0.36428968085053937,0.9471838159444969,0.9858170893014131,0.2639622728616607,0
2021-04-16 11:35:00,0.46708463949843804,0.4768291458854108,0.4785160088500646,0.441157143948763,0.378293242022824,0.4862943078222042,0.3764112360235128,0.5679619048935194,0.3623042614508045,0.3557739291372659,0.9468656165649347,0.9858162619426863,0.30066171364592276,0
2021-04-16 11:36:00,0.4655172413793096,0.474955234727382,0.47753688543557615,0.4273267977218974,0.37111251863684047,0.4738136582827334,0.36247760449046723,0.575481990614696,0.36446805520362135,0.3521928744903746,0.947218799852359,0.9858155958255459,0.3056468707629816,0
2021-04-16 11:37:00,0.4612068965517224,0.472700589159075,0.4763059700561243,0.41149195008511996,0.36091404606548977,0.4603141576103495,0.3255436925651597,0.5491563541423703,0.3489545007473855,0.33381092190358946,0.9472115718296055,0.9858158025203482,0.28578872764551116,0
2021-04-16 11:38:00,0.4580721003134798,0.4703062460054852,0.4749303647752683,0.395718675712438,0.3528920804754383,0.4460132439153356,0.30042952842000653,0.5604357915948323,0.3432587928595666,0.32324615592966155,0.9472078673602423,0.9858155796326251,0.29400445124422503,0
2021-04-16 11:39:00,0.4612068965517224,0.46876682947132053,0.4738925250002879,0.38791524810317113,0.36418307703189623,0.43284032704070663,0.34870592264387845,0.62061506241761,0.37808567632257484,0.3479010486477474,0.9472036945007898,0.9858141959444094,0.36431893089715245,0
2021-04-16 11:40:00,0.46238244514106697,0.4676467085504328,0.4730200130525688,0.3840256012598169,0.38191208374168206,0.4214385791764679,0.36663301648359437,0.6018076586095671,0.3951673282730932,0.3599690379870366,0.9472023559552867,0.9858136396396231,0.33280266177692475,0
2021-04-16 11:41:00,0.4612068965517224,0.46651645162473443,0.4721236808126008,0.3803434383830282,0.39655630727627134,0.41149982330779167,0.35508062888434544,0.579241468282042,0.39475325992880006,0.35822885759202644,0.9472022453466469,0.9858137011197956,0.30741345240929757,0
2021-04-16 11:42:00,0.4510188087774267,0.46397874044360776,0.4705271698935718,0.36573688218229855,0.38399827420353755,0.4003064907234552,0.2693476080519047,0.4927363728434557,0.3374044217384561,0.307109694721864,0.947204867829181,0.9858162488925044,0.24321593510160844,1
2021-04-16 11:43:00,0.45023510971786607,0.4617098048337098,0.4689899518380187,0.35435056462547143,0.3811070440755437,0.38882431752393737,0.2636470386860547,0.5830006313768741,0.348350922275915,0.3114347304440528,0.9472036295860813,0.9858152437104776,0.31110039685897245,1
2021-04-16 11:44:00,0.44083072100313103,0.4583302378379912,0.46685899533138553,0.3349719365349965,0.3610355776605405,0.37533695814059803,0.20293550953874878,0.5002374249990345,0.30308842198892527,0.26808121070717716,0.9472048195593432,0.9858167333762886,0.251919055550622,1
2021-04-16 11:45:00,0.44670846394984665,0.45638291572793577,0.4653281414893726,0.32842313289832187,0.3734855814803687,0.36309338309926287,0.2940245101867279,0.6469651067906393,0.3614465331443327,0.3118907798538646,0.9472022982315073,0.9858140623953385,0.434061885045948,1
2021-04-16 11:46:00,0.45611285266456747,0.45619488003753617,0.46461829068343974,0.33635560868646597,0.4156222052327004,0.3550593547863075,0.4148305164027423,0.6808182053045082,0.4331420052412724,0.37183468845520273,0.947200152283019,0.9858115441041116,0.4370932620536279,1
2021-04-16 11:47:00,0.45650470219435135,0.45609659368168565,0.4639905050209876,0.34441450367628845,0.4496124008723439,0.3504210260835738,0.4194312401333948,0.5942859092100308,0.4367996733570242,0.3778261884379599,0.947200056525576,0.9858107549022991,0.3206445441779705,0
2021-04-16 11:48:00,0.4615987460815063,0.456804098271796,0.46379250883010315,0.35828699568029365,0.4897220559364922,0.3497897452222652,0.47808786862613323,0.6394233456375595,0.46963942375830464,0.40920856993096016,0.9471990048074466,0.985806338509465,0.36153493364663863,0
2021-04-16 11:49:00,0.46042319749216176,0.45722029370155326,0.4635207282168281,0.3688143558956357,0.5143770778358833,0.3516215583996424,0.4661861490723686,0.5792412798904829,0.45776695632861014,0.40382079056901005,0.9471993101853501,0.9857759322230106,0.3090226925809246,0
