time,open,high,low,close,tick_volume,spread,real_volume
1617797160,1.18848,1.18852,1.18847,1.1885,27,16,0
1617797220,1.18851,1.18851,1.1884299999999999,1.18851,23,16,0
1617797280,1.18849,1.1886,1.18849,1.18856,32,16,0
1617797340,1.18856,1.1886,1.18852,1.18856,26,16,0
1617797400,1.18857,1.1888,1.18857,1.1888,14,16,0
1617797460,1.1888,1.18888,1.18878,1.18879,45,16,0
1617797520,1.18879,1.18883,1.1886,1.1886700000000001,49,16,0
1617797580,1.1886700000000001,1.18878,1.18866,1.18866,43,16,0
1617797640,1.18866,1.18871,1.18851,1.18851,43,16,0
1617797700,1.1885,1.18853,1.18836,1.18836,40,16,0
1617797760,1.18836,1.18838,1.1882,1.18823,36,16,0
1617797820,1.18825,1.18829,1.18815,1.1881599999999999,32,16,0
1617797880,1.1881599999999999,1.1881599999999999,1.1880600000000001,1.18815,27,16,0
1617797940,1.18813,1.18814,1.18798,1.18805,35,16,0
1617798000,1.1880600000000001,1.18813,1.18803,1.18813,22,16,0
1617798060,1.18812,1.18817,1.18808,1.1881,29,16,0
1617798120,1.1881,1.1882,1.18809,1.1882,20,16,0
1617798180,1.1882,1.18826,1.18818,1.18825,19,16,0
1617798240,1.18825,1.18831,1.18815,1.1881599999999999,29,16,0
1617798300,1.18817,1.18819,1.18811,1.18815,22,16,0
1617798360,1.18815,1.18821,1.18809,1.18812,16,16,0
1617798420,1.1881599999999999,1.1882,1.18814,1.1882,25,16,0
1617798480,1.18821,1.18821,1.18817,1.1882,24,16,0
1617798540,1.1882,1.18822,1.18803,1.18805,31,16,0
1617798600,1.18805,1.1881,1.18798,1.18801,26,16,0
1617798660,1.18802,1.1880600000000001,1.18797,1.18799,21,16,0
1617798720,1.18799,1.18799,1.18785,1.18786,26,16,0
1617798780,1.18786,1.18789,1.1878,1.18784,13,16,0
1617798840,1.18784,1.188,1.18784,1.18795,31,16,0
1617798900,1.18795,1.18805,1.18794,1.18804,24,16,0
1617798960,1.18804,1.18809,1.18804,1.18805,12,16,0
1617799020,1.18805,1.1881,1.18804,1.18804,23,16,0
1617799080,1.18804,1.18813,1.18803,1.18812,24,16,0
1617799140,1.18812,1.18822,1.18812,1.18814,24,16,0
1617799200,1.1881599999999999,1.1881599999999999,1.18803,1.18803,13,16,0
1617799260,1.18804,1.18804,1.18781,1.1878199999999999,35,16,0
1617799320,1.1878199999999999,1.188,1.18781,1.18796,21,16,0
1617799380,1.18799,1.188,1.18793,1.18793,23,16,0
1617799440,1.18791,1.18791,1.1878,1.1878,17,16,0
1617799500,1.1878,1.1878199999999999,1.18765,1.1877,38,16,0
1617799560,1.1877,1.18789,1.18766,1.18785,44,16,0
1617799620,1.18785,1.1881,1.18784,1.18807,35,16,0
1617799680,1.18807,1.18814,1.18802,1.1881,48,16,0
1617799740,1.1881,1.18822,1.18807,1.18822,45,16,0
1617799800,1.18821,1.18835,1.18814,1.18834,34,16,0
1617799860,1.18834,1.18844,1.18834,1.18842,38,16,0
1617799920,1.18842,1.18842,1.18828,1.18828,20,16,0
1617799980,1.18828,1.18835,1.18825,1.18828,17,16,0
1617800040,1.18828,1.18829,1.18813,1.18813,22,16,0
1617800100,1.18813,1.18827,1.18809,1.18827,16,16,0
1617800160,1.18826,1.1884000000000001,1.18825,1.18837,22,16,0
1617800220,1.18837,1.18839,1.18827,1.18831,28,16,0
1617800280,1.18831,1.18834,1.18825,1.18829,27,16,0
1617800340,1.18829,1.18836,1.18825,1.18836,28,16,0
1617800400,1.18836,1.18844,1.18832,1.1884299999999999,17,16,0
1617800460,1.1884299999999999,1.1884299999999999,1.18827,1.1884000000000001,35,16,0
1617800520,1.1884000000000001,1.18845,1.18834,1.18839,30,16,0
1617800580,1.1884000000000001,1.1884000000000001,1.18823,1.18829,25,16,0
1617800640,1.18828,1.18828,1.1882,1.18821,32,16,0
1617800700,1.18821,1.18842,1.18821,1.18834,25,16,0
1617800760,1.18834,1.18845,1.18829,1.18844,34,16,0
1617800820,1.18845,1.18849,1.18842,1.18845,18,16,0
1617800880,1.18845,1.18848,1.18842,1.18848,21,16,0
1617800940,1.18848,1.18855,1.1884299999999999,1.1884299999999999,28,16,0
1617801000,1.1884299999999999,1.18863,1.1884299999999999,1.18862,28,16,0
1617801060,1.18862,1.18865,1.18858,1.1886,33,16,0
1617801120,1.18861,1.18863,1.18859,1.1886,23,16,0
1617801180,1.1886,1.18885,1.18859,1.1888,33,16,0
1617801240,1.18878,1.18886,1.18878,1.18885,32,16,0
1617801300,1.18883,1.18885,1.18878,1.1888,38,16,0
1617801360,1.18879,1.18884,1.1887699999999999,1.18881,20,16,0
1617801420,1.18881,1.18881,1.1887699999999999,1.18881,23,16,0
1617801480,1.18881,1.18881,1.18869,1.18873,30,16,0
1617801540,1.18873,1.18876,1.18865,1.18874,32,16,0
1617801600,1.18874,1.18875,1.18869,1.18875,23,16,0
1617801660,1.18875,1.18876,1.18868,1.18871,21,16,0
1617801720,1.18871,1.18881,1.18869,1.1888,27,16,0
1617801780,1.1888,1.18881,1.18873,1.18874,43,16,0
1617801840,1.18874,1.18885,1.18873,1.18883,24,16,0
1617801900,1.18883,1.18885,1.18869,1.1887,27,16,0
1617801960,1.18869,1.1888,1.18862,1.18876,39,16,0
1617802020,1.18876,1.18885,1.18874,1.18884,33,16,0
1617802080,1.18884,1.18885,1.1886700000000001,1.1886700000000001,28,16,0
1617802140,1.18868,1.1887,1.1886,1.18861,23,16,0
1617802200,1.18861,1.18886,1.1886,1.18883,41,16,0
1617802260,1.18885,1.18911,1.18882,1.18906,31,16,0
1617802320,1.18906,1.1892800000000001,1.18906,1.18909,49,16,0
1617802380,1.18909,1.18927,1.18909,1.18926,50,16,0
1617802440,1.18926,1.1893,1.18922,1.18926,38,16,0
1617802500,1.18926,1.18927,1.18907,1.18909,44,16,0
1617802560,1.18907,1.18932,1.18902,1.18932,38,16,0
1617802620,1.18932,1.1894,1.1891,1.18911,38,16,0
1617802680,1.1891,1.1891,1.18897,1.18899,30,16,0
1617802740,1.18897,1.18905,1.18897,1.189,36,16,0
1617802800,1.18899,1.1890100000000001,1.1887699999999999,1.1887699999999999,31,16,0
1617802860,1.18876,1.18897,1.18874,1.18895,53,16,0
1617802920,1.18895,1.18899,1.18884,1.18896,39,16,0
1617802980,1.18895,1.18899,1.18885,1.18885,21,16,0
1617803040,1.18885,1.18891,1.18883,1.18885,30,16,0
1617803100,1.18885,1.18892,1.1888,1.18889,23,16,0
1617803160,1.18889,1.189,1.18887,1.18899,43,16,0
1617803220,1.18899,1.18926,1.18896,1.18926,33,16,0
1617803280,1.18926,1.18927,1.18919,1.18923,30,16,0
1617803340,1.18923,1.18954,1.18923,1.18953,40,16,0
1617803400,1.18953,1.18963,1.18949,1.1896200000000001,45,16,0
1617803460,1.1896200000000001,1.1896200000000001,1.18952,1.18953,27,16,0
1617803520,1.18953,1.18955,1.18922,1.18929,47,16,0
1617803580,1.18929,1.18946,1.18926,1.1894,34,16,0
1617803640,1.1894,1.1894,1.1893,1.18939,31,16,0
1617803700,1.18939,1.18969,1.18939,1.18963,52,16,0
1617803760,1.18963,1.18975,1.1896200000000001,1.1897,46,16,0
1617803820,1.18969,1.18973,1.18963,1.18963,40,16,0
1617803880,1.18963,1.18963,1.18935,1.18935,51,16,0
1617803940,1.18935,1.18944,1.18915,1.18915,61,16,0
1617804000,1.18916,1.18922,1.189,1.189,58,16,0
1617804060,1.189,1.18913,1.18897,1.1891,46,16,0
1617804120,1.1891,1.18915,1.18897,1.18905,34,16,0
1617804180,1.18905,1.18912,1.18895,1.18899,53,16,0
1617804240,1.18899,1.18905,1.18893,1.18894,29,16,0
1617804300,1.18894,1.18898,1.18888,1.18898,28,16,0
1617804360,1.18898,1.18907,1.18894,1.18902,27,16,0
1617804420,1.189,1.18905,1.18899,1.18902,32,16,0
1617804480,1.1890100000000001,1.18919,1.1890100000000001,1.18909,53,16,0
1617804540,1.18909,1.18915,1.18904,1.18915,37,16,0
1617804600,1.18916,1.18919,1.18873,1.18874,35,16,0
1617804660,1.18873,1.1888,1.18861,1.1888,67,16,0
1617804720,1.1888,1.18881,1.18873,1.18873,32,16,0
1617804780,1.18873,1.18879,1.18865,1.18873,30,16,0
1617804840,1.18874,1.18874,1.18865,1.18868,18,16,0
1617804900,1.18869,1.18871,1.18864,1.1886700000000001,39,16,0
1617804960,1.1886700000000001,1.1887699999999999,1.18862,1.18863,47,16,0
1617805020,1.18863,1.18878,1.18863,1.1887699999999999,18,16,0
1617805080,1.1887699999999999,1.18885,1.18873,1.18881,45,16,0
1617805140,1.18882,1.189,1.1887699999999999,1.18898,39,16,0
1617805200,1.18897,1.18897,1.18875,1.18883,45,16,0
1617805260,1.18883,1.18887,1.18876,1.18878,32,16,0
1617805320,1.18878,1.18887,1.18876,1.18885,25,16,0
1617805380,1.18885,1.18885,1.18878,1.1888,47,16,0
1617805440,1.1888,1.18882,1.1887,1.18871,41,16,0
1617805500,1.18871,1.18888,1.18869,1.18883,28,16,0
1617805560,1.18885,1.18906,1.18881,1.18897,39,16,0
1617805620,1.18897,1.1890100000000001,1.18889,1.1890100000000001,25,16,0
1617805680,1.1890100000000001,1.1890100000000001,1.18879,1.18891,38,16,0
1617805740,1.18895,1.18914,1.18895,1.18912,41,16,0
1617805800,1.18911,1.18916,1.18904,1.1891,36,16,0
1617805860,1.1891,1.18919,1.18907,1.18919,31,16,0
1617805920,1.18919,1.18921,1.18907,1.18918,42,16,0
1617805980,1.18919,1.1892,1.18904,1.18907,25,16,0
1617806040,1.18908,1.18911,1.18905,1.1891,16,16,0
1617806100,1.1891,1.18912,1.18904,1.18908,18,16,0
1617806160,1.18908,1.18913,1.18906,1.18908,11,16,0
1617806220,1.18908,1.18936,1.18908,1.18934,34,16,0
1617806280,1.18934,1.18953,1.18932,1.18952,43,16,0
1617806340,1.18953,1.18953,1.18939,1.18942,33,16,0
1617806400,1.18942,1.18958,1.1893799999999999,1.18958,42,16,0
1617806460,1.18958,1.18963,1.18958,1.18958,23,16,0
1617806520,1.18958,1.18963,1.1894,1.18951,26,16,0
1617806580,1.18951,1.18951,1.18944,1.1895,20,16,0
1617806640,1.1895,1.18953,1.18947,1.18947,32,16,0
1617806700,1.18947,1.18948,1.18929,1.18934,31,16,0
1617806760,1.18934,1.18937,1.1892800000000001,1.18936,31,16,0
1617806820,1.18936,1.18958,1.18935,1.18957,44,16,0
1617806880,1.18958,1.18958,1.1895,1.18954,28,16,0
1617806940,1.18954,1.18959,1.1895,1.18951,27,16,0
1617807000,1.18951,1.1896,1.18949,1.18959,29,16,0
1617807060,1.1896,1.1896,1.18924,1.18924,25,16,0
1617807120,1.18924,1.1893,1.18913,1.18916,32,16,0
1617807180,1.18916,1.18925,1.18914,1.18923,28,16,0
1617807240,1.18923,1.18924,1.18914,1.18916,33,16,0
1617807300,1.18914,1.1892,1.18896,1.18897,40,16,0
1617807360,1.18897,1.18897,1.18875,1.18875,54,16,0
1617807420,1.18875,1.1888,1.1886700000000001,1.1888,45,16,0
1617807480,1.18881,1.18907,1.18874,1.18874,54,16,0
1617807540,1.18873,1.18894,1.18871,1.18885,41,16,0
1617807600,1.18885,1.18887,1.1886,1.18865,55,16,0
1617807660,1.18865,1.18865,1.18835,1.18835,66,16,0
1617807720,1.18835,1.18865,1.18835,1.18855,42,16,0
1617807780,1.18855,1.18859,1.18846,1.18846,24,16,0
1617807840,1.18846,1.1885,1.18835,1.18836,40,16,0
1617807900,1.18836,1.1884000000000001,1.18831,1.18834,37,16,0
1617807960,1.18834,1.1884000000000001,1.18825,1.18833,35,16,0
1617808020,1.18833,1.18833,1.18818,1.1882,44,16,0
1617808080,1.1882,1.18821,1.18811,1.1882,39,16,0
1617808140,1.1882,1.18829,1.18819,1.18824,32,16,0
1617808200,1.18824,1.1884000000000001,1.18821,1.1883,31,16,0
1617808260,1.1883,1.18839,1.18825,1.18832,33,16,0
1617808320,1.18831,1.18842,1.18826,1.18842,35,16,0
1617808380,1.18842,1.1885,1.18834,1.18847,45,16,0
1617808440,1.18848,1.1885,1.18832,1.18832,27,16,0
1617808500,1.18834,1.18834,1.1881,1.1881,51,16,0
1617808560,1.18809,1.18809,1.18784,1.18789,58,16,0
1617808620,1.18789,1.18796,1.18787,1.18792,23,16,0
1617808680,1.18791,1.18792,1.18775,1.18784,46,16,0
1617808740,1.18785,1.1881,1.18776,1.1881,54,16,0
1617808800,1.18815,1.18815,1.18794,1.18795,22,16,0
1617808860,1.18795,1.18805,1.18774,1.18795,60,16,0
1617808920,1.18795,1.18795,1.18773,1.1877900000000001,43,16,0
1617808980,1.18778,1.18798,1.18776,1.18796,45,16,0
1617809040,1.18796,1.18814,1.18795,1.1880600000000001,37,16,0
1617809100,1.1880600000000001,1.18814,1.18792,1.18794,53,16,0
1617809160,1.18793,1.18799,1.1879,1.18793,40,16,0
1617809220,1.18793,1.18796,1.1879,1.18796,21,16,0
1617809280,1.18796,1.18815,1.18795,1.1881,35,16,0
1617809340,1.1881,1.1881,1.18801,1.18809,34,16,0
1617809400,1.18808,1.18808,1.18795,1.18796,29,16,0
1617809460,1.18796,1.188,1.1879,1.18795,29,16,0
1617809520,1.18795,1.18798,1.18788,1.18791,22,16,0
1617809580,1.18791,1.18791,1.18784,1.1879,31,16,0
1617809640,1.18789,1.18824,1.18789,1.18808,58,16,0
1617809700,1.18807,1.18827,1.18807,1.1882,34,16,0
1617809760,1.1882,1.1882,1.18799,1.18809,40,16,0
1617809820,1.18809,1.18809,1.18778,1.18787,54,16,0
1617809880,1.18787,1.18787,1.18766,1.1877900000000001,58,16,0
1617809940,1.18778,1.18812,1.18775,1.18804,48,16,0
1617810000,1.18804,1.18811,1.18791,1.18791,42,16,0
1617810060,1.18791,1.188,1.18791,1.188,32,16,0
1617810120,1.188,1.1881,1.18794,1.188,57,16,0
1617810180,1.188,1.18809,1.18793,1.18795,45,16,0
1617810240,1.18795,1.18812,1.18791,1.1881,42,16,0
1617810300,1.18809,1.18814,1.188,1.18804,47,16,0
1617810360,1.18804,1.1880600000000001,1.18793,1.18794,29,16,0
1617810420,1.18793,1.18802,1.18792,1.18801,46,16,0
1617810480,1.18801,1.18801,1.18786,1.18786,32,16,0
1617810540,1.18786,1.1879,1.1877900000000001,1.18784,31,16,0
1617810600,1.18785,1.18807,1.18785,1.18807,46,16,0
1617810660,1.18804,1.1880600000000001,1.18775,1.18775,49,16,0
1617810720,1.18776,1.1881599999999999,1.18761,1.1881599999999999,55,16,0
1617810780,1.1881599999999999,1.1881599999999999,1.18805,1.18809,36,16,0
1617810840,1.18809,1.18821,1.18809,1.1881599999999999,42,16,0
1617810900,1.1881599999999999,1.18831,1.1881599999999999,1.18831,24,16,0
1617810960,1.18833,1.18838,1.18822,1.18831,60,16,0
1617811020,1.18831,1.18832,1.1882,1.18821,48,16,0
1617811080,1.18822,1.18833,1.18821,1.18833,55,16,0
1617811140,1.18833,1.18839,1.18823,1.18838,70,16,0
1617811200,1.18838,1.1885,1.18832,1.1884299999999999,42,16,0
1617811260,1.1884299999999999,1.18857,1.1884299999999999,1.18849,39,16,0
1617811320,1.18849,1.18863,1.18846,1.18853,45,16,0
1617811380,1.18856,1.18856,1.18832,1.18841,42,16,0
1617811440,1.18841,1.1886,1.18841,1.18851,43,16,0
1617811500,1.18847,1.18857,1.18844,1.18857,39,16,0
1617811560,1.18857,1.18858,1.18851,1.18858,31,16,0
1617811620,1.18857,1.18864,1.18852,1.18864,20,16,0
1617811680,1.18864,1.1886700000000001,1.18846,1.18847,28,16,0
1617811740,1.18847,1.18849,1.18837,1.18837,19,16,0
1617811800,1.18836,1.18847,1.18836,1.18837,31,16,0
1617811860,1.18837,1.18838,1.18826,1.18827,34,16,0
1617811920,1.18827,1.18837,1.18823,1.18837,19,16,0
1617811980,1.18837,1.18845,1.18837,1.18837,28,16,0
1617812040,1.18837,1.1885,1.1883,1.18849,26,16,0
1617812100,1.18849,1.1886700000000001,1.18848,1.18863,28,16,0
1617812160,1.18863,1.18865,1.18822,1.18822,41,16,0
1617812220,1.18822,1.18832,1.1881599999999999,1.18832,45,16,0
1617812280,1.18832,1.18836,1.18817,1.18821,32,16,0
1617812340,1.18821,1.18841,1.18821,1.18835,48,16,0
1617812400,1.18835,1.18846,1.18834,1.18841,21,16,0
1617812460,1.18841,1.18845,1.18837,1.18842,22,16,0
1617812520,1.18842,1.18844,1.18837,1.18842,41,16,0
1617812580,1.18842,1.18847,1.18841,1.18847,29,16,0
1617812640,1.18847,1.18857,1.18841,1.1885,38,16,0
1617812700,1.1885,1.18873,1.1885,1.18872,24,16,0
1617812760,1.18872,1.18922,1.18871,1.18921,35,16,0
1617812820,1.18921,1.18952,1.18916,1.18949,51,16,0
1617812880,1.18949,1.18971,1.18946,1.18961,61,16,0
1617812940,1.18961,1.18961,1.18937,1.18946,48,16,0
1617813000,1.18946,1.18956,1.18937,1.18949,64,16,0
1617813060,1.18949,1.18949,1.18936,1.18939,57,16,0
1617813120,1.18939,1.1895,1.18925,1.18932,51,16,0
1617813180,1.18932,1.18936,1.18914,1.18914,48,16,0
1617813240,1.18913,1.18914,1.1889,1.18898,56,16,0
1617813300,1.18898,1.189,1.18888,1.18895,61,16,0
1617813360,1.18895,1.18895,1.18874,1.18893,47,16,0
1617813420,1.18896,1.1890100000000001,1.18881,1.18881,64,16,0
1617813480,1.18881,1.18882,1.18863,1.18872,46,16,0
1617813540,1.1886700000000001,1.1887,1.18831,1.18831,42,16,0
1617813600,1.18831,1.18842,1.18829,1.18837,56,16,0
1617813660,1.18836,1.18861,1.18836,1.18851,55,16,0
1617813720,1.18851,1.18883,1.18851,1.18881,78,16,0
1617813780,1.18881,1.18887,1.18872,1.18883,59,16,0
1617813840,1.18883,1.18883,1.18861,1.1886700000000001,41,16,0
1617813900,1.1886700000000001,1.18872,1.18855,1.1886,53,16,0
1617813960,1.18861,1.18893,1.18858,1.18891,57,16,0
1617814020,1.18891,1.18909,1.1887699999999999,1.18909,41,16,0
1617814080,1.18909,1.18914,1.18895,1.18912,49,16,0
1617814140,1.18912,1.18929,1.18909,1.18929,52,16,0
1617814200,1.1893,1.18931,1.1892,1.18927,38,16,0
1617814260,1.18927,1.18931,1.18907,1.18916,58,16,0
1617814320,1.18916,1.1892800000000001,1.18911,1.1892800000000001,45,16,0
1617814380,1.18937,1.18957,1.1892800000000001,1.18948,50,16,0
1617814440,1.1895,1.18958,1.18943,1.18944,50,16,0
1617814500,1.18947,1.18957,1.18946,1.18955,46,16,0
1617814560,1.18955,1.1896,1.18949,1.18958,59,16,0
1617814620,1.18958,1.1896,1.18929,1.18929,37,16,0
1617814680,1.18929,1.18937,1.18908,1.18912,43,16,0
1617814740,1.18912,1.18918,1.18907,1.18909,43,16,0
1617814800,1.1891,1.18912,1.18874,1.18875,50,16,0
1617814860,1.18875,1.18902,1.18872,1.189,68,16,0
1617814920,1.189,1.18904,1.18883,1.18899,58,16,0
1617814980,1.189,1.18922,1.18895,1.18922,64,16,0
1617815040,1.18923,1.18953,1.18917,1.18953,63,16,0
1617815100,1.18953,1.18954,1.18926,1.18941,42,16,0
1617815160,1.18941,1.18941,1.18926,1.18937,46,16,0
1617815220,1.18936,1.18948,1.1893,1.18945,44,16,0
1617815280,1.18946,1.1895,1.18932,1.18933,29,16,0
1617815340,1.18933,1.18942,1.18932,1.1894,28,16,0
1617815400,1.18943,1.18943,1.18927,1.1893799999999999,36,16,0
1617815460,1.18937,1.19029,1.18937,1.19015,74,16,0
1617815520,1.19015,1.1902300000000001,1.18993,1.19,70,16,0
1617815580,1.19001,1.19005,1.18965,1.18987,60,16,0
1617815640,1.18987,1.18993,1.18977,1.18991,57,16,0
1617815700,1.18991,1.18991,1.18936,1.18946,75,16,0
1617815760,1.18945,1.18987,1.18939,1.18982,49,16,0
1617815820,1.18987,1.19,1.18983,1.18993,43,16,0
1617815880,1.18993,1.18997,1.18991,1.18993,41,16,0
1617815940,1.18993,1.1899899999999999,1.18983,1.18988,46,16,0
1617816000,1.18988,1.19018,1.18987,1.19016,47,16,0
1617816060,1.19016,1.19025,1.19013,1.19022,60,16,0
1617816120,1.19022,1.1902300000000001,1.18995,1.19004,53,16,0
1617816180,1.19004,1.19016,1.18994,1.19013,44,16,0
1617816240,1.19013,1.19025,1.19008,1.19025,47,16,0
1617816300,1.19025,1.19025,1.19003,1.1902300000000001,52,16,0
1617816360,1.1902300000000001,1.19031,1.1902300000000001,1.19031,46,16,0
1617816420,1.19031,1.19083,1.1902300000000001,1.19083,55,16,0
1617816480,1.19082,1.1909,1.19065,1.19083,56,16,0
1617816540,1.19085,1.19085,1.19063,1.1907,66,16,0
1617816600,1.1907,1.1907,1.19042,1.19051,85,16,0
1617816660,1.19051,1.19058,1.19045,1.19047,59,16,0
1617816720,1.19047,1.1905000000000001,1.19035,1.19035,37,16,0
1617816780,1.19035,1.19044,1.19021,1.19043,46,16,0
1617816840,1.19049,1.19049,1.19027,1.19027,38,16,0
1617816900,1.19026,1.19026,1.19015,1.19022,37,16,0
1617816960,1.19022,1.19037,1.19017,1.19031,38,16,0
1617817020,1.19031,1.19055,1.19031,1.19041,53,16,0
1617817080,1.19041,1.19075,1.19035,1.19071,40,16,0
1617817140,1.19074,1.19088,1.19064,1.19072,62,16,0
1617817200,1.19071,1.19073,1.1905000000000001,1.19052,54,16,0
1617817260,1.19051,1.19077,1.1905000000000001,1.19071,46,16,0
1617817320,1.19071,1.19077,1.19066,1.19071,59,16,0
1617817380,1.19071,1.1908,1.19068,1.1908,50,16,0
1617817440,1.19079,1.19139,1.19079,1.19126,82,16,0
1617817500,1.19126,1.1913,1.1911100000000001,1.19127,68,16,0
1617817560,1.19127,1.19138,1.1912099999999999,1.1912099999999999,49,16,0
1617817620,1.19123,1.19123,1.19083,1.19089,56,16,0
1617817680,1.19087,1.19105,1.19086,1.19097,73,16,0
1617817740,1.19097,1.1911100000000001,1.19069,1.19075,66,16,0
1617817800,1.19075,1.19081,1.19057,1.19072,65,16,0
1617817860,1.1907,1.19073,1.19055,1.19062,44,16,0
1617817920,1.19062,1.1907,1.19054,1.19055,55,16,0
1617817980,1.19055,1.19059,1.19039,1.19056,65,16,0
1617818040,1.19055,1.19076,1.19054,1.19063,61,16,0
1617818100,1.19063,1.19063,1.18992,1.18992,82,16,0
1617818160,1.18998,1.19006,1.1897,1.18981,95,16,0
1617818220,1.18979,1.18994,1.18958,1.18964,94,16,0
1617818280,1.18956,1.18996,1.18955,1.18988,95,16,0
1617818340,1.1898900000000001,1.19019,1.1898900000000001,1.18998,88,16,0
1617818400,1.18997,1.19019,1.18995,1.18995,93,16,0
